id,last_evaluation,number_project,average_monthly_hours,time_spend_company,Work_accident,package,promotion_last_5years,division,salary,satisfaction_level
10545,0.55,4,222.03,2,0,e,0,sales,medium,0.925
10007,0.77,4,202.68,5,0,e,0,marketing,medium,0.132
510,0.48,2,147.42,3,0,b,0,support,low,0.432
8787,0.52,4,140.57,3,0,c,0,sales,low,0.894
13180,0.98,4,180.91,3,0,c,0,support,medium,0.689
864,0.93,6,260.14,4,0,b,0,sales,low,0.099
2402,0.84,5,137.04,3,0,a,0,technical,medium,0.93
14865,0.89,7,310.03,4,0,d,0,technical,medium,0.092
4528,0.77,4,205.18,2,0,a,0,sales,low,0.801
14396,0.47,2,128.62,3,0,d,0,hr,medium,0.398
8771,0.68,4,172.45,3,0,e,0,product_mng,medium,0.915
11766,0.85,3,193.93,3,0,a,0,marketing,low,0.764
771,0.86,6,311.8,4,0,d,0,sales,medium,0.102
5638,0.48,3,141.39,4,0,e,0,IT,medium,0.23
8314,0.48,3,194.92,2,0,e,0,IT,high,0.546
13652,0.82,4,136.07,3,0,e,0,sales,medium,0.606
10127,0.85,3,165.87,3,0,a,0,support,medium,0.893
6984,0.93,3,216.46,3,0,c,0,technical,medium,0.875
7545,0.81,3,147.14,3,0,c,0,IT,low,0.769
5620,0.85,4,150.33,2,0,a,0,support,high,0.496
5106,0.8,3,176.26,3,0,e,0,IT,low,0.527
13930,0.46,3,179.27,2,1,c,0,sales,low,0.554
6151,0.37,4,217.48,4,0,a,0,technical,low,0.489
5641,0.92,5,237.75,2,0,a,0,product_mng,low,0.388
3425,0.54,3,214.11,2,0,a,0,product_mng,medium,0.889
9232,0.49,3,205.77,2,0,e,0,RandD,medium,0.881
8702,0.7,3,215.36,2,0,a,0,marketing,low,0.54
14041,0.49,2,231.23,4,0,c,0,sales,medium,0.629
7316,0.84,3,169.71,4,0,e,0,IT,low,0.167
5277,0.93,5,133.58,2,0,e,0,sales,medium,0.672
5092,0.87,2,175.24,6,0,a,0,support,high,0.964
12604,0.79,6,293.63,4,0,b,0,IT,low,0.106
7145,0.52,6,274.33,5,0,e,0,technical,medium,0.526
12386,0.93,6,298.71,4,0,b,0,technical,medium,0.098
7188,0.79,4,212.82,2,0,e,0,sales,medium,0.918
14292,0.49,2,154.13,3,0,d,0,technical,low,0.384
11295,0.78,3,223.67,10,1,a,0,sales,medium,0.531
1206,0.52,2,153.37,3,0,d,0,IT,medium,0.442
8087,0.83,3,224.55,3,0,c,0,RandD,low,0.585
12326,0.53,2,158,3,0,d,0,sales,low,0.37
3070,0.65,5,152.36,3,0,a,0,sales,medium,0.717
5077,0.69,4,182.9,6,0,c,0,technical,low,0.218
10807,0.66,3,253.96,2,0,e,0,support,high,0.909
6899,1,3,166.24,3,1,e,0,accounting,medium,0.862
12646,0.82,5,250.95,4,0,d,0,technical,medium,0.513
9836,0.7,3,193.65,2,0,a,0,IT,low,0.898
1428,0.87,6,266.64,4,0,b,0,support,medium,0.091
8206,0.55,4,184.22,3,0,c,0,technical,low,0.929
3888,0.66,3,199.07,3,0,e,0,RandD,medium,0.979
13674,0.7,4,246.72,3,0,a,1,marketing,low,0.801
10091,1,5,197.72,4,0,a,0,sales,medium,0.503
4829,0.77,3,171.08,3,0,c,0,sales,low,0.828
6190,0.56,6,238.36,6,1,a,0,marketing,low,0.183
14349,1,4,249.63,5,0,b,0,IT,low,0.738
13000,0.93,4,250.93,4,0,c,0,accounting,low,0.621
9624,0.57,5,206.88,2,0,a,0,marketing,high,0.567
777,0.93,6,294.42,4,0,b,0,sales,medium,0.112
7686,0.92,4,157.67,2,0,c,0,support,medium,0.667
12548,0.82,4,270.65,5,0,d,0,sales,low,0.847
9091,0.73,5,273.36,4,1,c,0,sales,low,0.135
13302,0.82,4,212.97,2,0,c,0,product_mng,medium,0.864
2490,0.65,5,265.12,2,1,a,0,support,high,0.693
12150,0.91,6,278.15,4,0,d,0,marketing,low,0.115
11194,0.89,3,243.49,10,0,a,0,sales,high,0.61
900,0.95,5,271.24,6,0,b,0,IT,low,0.79
14982,0.5,2,137.77,3,0,d,0,technical,medium,0.378
9626,0.67,5,169.18,2,0,c,0,marketing,medium,0.632
3207,0.6,3,218.05,3,0,c,0,sales,low,0.569
5281,0.68,3,142.75,3,0,e,0,sales,medium,0.682
2790,0.47,3,144.83,2,0,e,0,technical,medium,0.584
13863,0.67,5,216.36,3,0,a,0,sales,low,0.739
10490,0.7,4,136.3,3,0,a,0,hr,low,0.497
590,0.55,2,149.49,3,0,d,0,support,low,0.384
908,1,5,259.61,5,0,d,0,IT,low,0.921
5403,0.81,3,165.87,2,0,c,0,IT,medium,0.678
302,0.77,7,249.7,5,0,d,0,RandD,medium,0.097
9010,0.7,5,228.69,2,0,c,0,technical,medium,0.603
2033,0.56,5,175.78,4,0,c,0,support,low,0.741
10955,1,5,132.89,3,0,e,0,technical,low,0.832
12762,0.46,2,133.81,3,0,b,0,marketing,medium,0.416
14851,0.52,2,127.87,3,0,b,0,accounting,low,0.357
8375,0.99,3,226.87,3,0,e,0,support,medium,0.822
6405,0.84,4,171.96,2,0,c,0,RandD,medium,0.869
6774,0.75,4,272.73,2,0,a,0,technical,low,0.645
4152,0.46,5,219.11,6,0,e,0,accounting,medium,0.267
2014,0.88,3,268.7,4,0,e,0,accounting,medium,0.591
6461,0.85,3,136.56,3,0,a,0,support,low,0.775
2503,0.99,4,250.75,2,0,e,0,IT,low,0.613
5618,0.66,4,151.35,4,0,a,0,technical,low,0.487
1843,0.49,2,148.68,3,0,d,0,sales,low,0.416
980,0.45,2,140.24,3,0,d,0,product_mng,low,0.456
14755,0.49,2,138.24,3,0,b,0,sales,medium,0.43
1083,0.94,4,266.36,5,0,b,0,sales,medium,0.835
687,0.92,7,255.55,4,0,b,0,sales,medium,0.094
14654,0.98,5,246.8,5,0,d,0,IT,low,0.812
10500,0.77,3,228.07,4,1,a,0,technical,low,0.622
2354,0.74,5,173.18,2,0,a,0,product_mng,low,0.792
209,0.52,2,153.03,3,0,d,0,support,low,0.381
14533,0.48,2,254.4,3,0,b,0,sales,low,0.607
13880,0.44,5,113.44,8,0,c,0,technical,medium,0.685
10745,0.85,3,202.61,3,0,c,0,IT,medium,0.839
8299,0.76,4,197.67,3,0,a,0,support,medium,0.5
3344,0.95,3,100.23,3,0,e,0,IT,medium,0.637
11671,0.93,5,141.38,8,0,e,0,marketing,medium,0.706
14613,1,5,275.96,5,0,b,0,sales,low,0.738
13839,0.75,4,250.08,10,0,a,0,product_mng,medium,0.558
14213,0.88,7,273.5,4,0,d,0,sales,medium,0.114
10578,0.95,3,247.31,3,0,e,0,support,low,0.611
5080,0.59,5,269.83,3,0,e,0,technical,medium,0.648
14055,0.75,3,253.66,3,0,a,0,management,high,0.688
4907,0.48,3,157.96,2,0,c,0,sales,low,0.62
9949,0.64,4,274.76,2,1,a,0,sales,low,0.889
10518,0.95,3,168.37,4,0,c,0,IT,medium,0.243
10480,0.55,3,214.59,4,1,c,0,sales,low,0.808
13167,0.53,3,152.87,3,0,c,0,technical,low,0.69
9620,0.61,6,158.82,5,1,e,0,accounting,medium,0.211
2571,0.82,4,142.45,3,0,e,0,support,medium,0.775
774,0.5,2,153.15,3,0,d,0,sales,high,0.379
6821,0.78,3,194.07,3,1,e,0,accounting,low,0.706
6948,0.83,3,176.69,2,0,e,0,sales,medium,0.82
11958,0.63,5,266.78,7,0,c,0,IT,low,0.159
13896,0.39,4,142.61,10,1,c,0,support,low,0.409
5829,0.84,4,104.5,5,0,e,0,sales,high,0.75
8526,0.58,3,272.26,2,0,a,0,support,low,0.891
7980,0.59,4,238.04,2,0,c,0,technical,high,0.627
7637,0.99,4,238.44,3,1,a,0,management,low,0.87
8706,0.8,4,274.46,2,1,c,0,technical,low,0.649
4368,0.92,3,163.49,3,1,e,0,sales,low,0.697
6776,0.71,3,211.75,2,0,c,0,management,low,0.558
5900,0.92,5,171.5,2,0,c,0,sales,medium,0.616
3181,0.71,4,156.77,4,0,a,0,support,medium,0.64
11485,0.53,4,195.03,2,1,c,0,sales,low,0.713
662,0.89,5,274.09,6,0,b,0,support,medium,0.782
8101,0.65,3,182.01,2,1,c,0,sales,low,0.642
12891,0.76,5,133.68,3,1,a,0,RandD,low,0.932
11664,0.6,3,267.06,8,0,a,0,RandD,low,0.89
486,0.49,2,136.36,3,0,d,0,accounting,low,0.377
4533,0.61,4,263.66,4,0,a,0,accounting,low,0.831
10179,0.65,2,238.45,5,0,e,0,sales,low,0.322
4343,0.87,4,139.04,2,0,a,0,product_mng,low,0.715
14370,0.45,2,132.7,3,0,b,0,marketing,low,0.454
5867,0.9,3,262.78,3,0,c,0,IT,medium,0.614
6793,0.64,3,243.02,3,0,c,0,marketing,medium,0.666
14688,0.79,6,279.43,4,0,d,0,sales,low,0.094
1922,0.52,2,134.63,3,0,b,0,sales,low,0.422
9043,0.53,3,188.74,3,0,e,0,technical,medium,0.987
974,0.8,6,303.84,4,0,d,0,management,medium,0.097
10135,0.56,5,247.53,3,0,e,0,technical,low,1
10596,0.97,4,238.14,5,0,a,0,IT,medium,0.198
1875,0.84,4,256.19,5,0,d,0,technical,low,0.729
12375,1,5,262.99,5,0,b,0,product_mng,medium,0.73
12021,0.56,2,149.44,3,0,b,0,sales,low,0.38
8546,0.89,4,240.54,2,0,c,0,RandD,medium,0.497
2892,0.56,3,152.78,2,0,e,0,product_mng,low,0.583
12226,0.46,2,158.7,3,0,b,0,hr,low,0.372
3634,0.97,3,268.24,3,0,c,0,support,medium,0.587
3554,0.88,3,154.16,3,0,c,0,technical,low,0.87
7641,0.77,3,150.84,2,0,c,0,sales,medium,0.712
5880,0.89,5,204.29,3,0,a,0,accounting,low,0.757
14365,0.48,2,158.93,3,0,b,0,sales,low,0.397
10900,0.79,5,171.48,5,0,c,0,IT,medium,1
13285,0.93,3,209.99,3,0,e,0,product_mng,medium,0.898
3187,0.9,4,115.76,3,0,e,0,technical,medium,0.559
11706,0.44,3,184.09,2,0,c,0,product_mng,medium,0.416
4108,0.58,4,250.15,3,0,c,0,IT,medium,0.594
8227,0.84,3,211.16,2,0,c,0,management,medium,0.679
11883,0.84,4,210.57,3,1,c,0,IT,low,0.855
10739,0.75,5,196.08,3,0,c,0,support,medium,0.687
5038,0.74,5,192.08,3,0,c,1,accounting,medium,0.905
13694,0.63,3,157.48,2,0,c,0,RandD,medium,0.701
8261,0.61,3,195.43,3,0,c,0,sales,medium,0.596
3273,0.52,5,188.5,4,0,a,0,product_mng,medium,0.492
10022,0.53,4,215.44,2,0,e,0,sales,low,0.979
12662,0.89,5,275.24,6,0,b,0,support,medium,0.782
12700,0.54,2,144.26,3,0,b,0,sales,medium,0.457
3806,0.55,3,215.15,3,0,e,0,product_mng,medium,0.679
5816,0.5,4,268.48,3,0,c,0,sales,low,0.846
7424,1,5,175.95,4,1,e,0,sales,low,0.232
8361,0.66,4,166.66,3,0,c,0,technical,low,0.66
147,0.87,6,306.9,4,0,d,0,IT,low,0.117
8168,0.82,3,219.48,3,0,a,0,sales,low,0.797
978,0.56,2,156.75,3,0,b,0,IT,low,0.388
2985,0.62,4,241.05,4,1,e,0,marketing,medium,0.735
4608,0.85,3,266.8,3,0,e,0,accounting,low,0.876
2205,0.69,3,102.86,4,1,a,0,product_mng,medium,0.7
2412,0.49,4,173.32,2,1,e,0,support,high,0.671
6568,0.98,4,229.76,3,0,c,0,marketing,medium,0.629
2636,0.63,4,108.64,6,0,e,0,technical,medium,0.805
6734,0.5,3,232.2,3,0,e,0,sales,low,0.531
3504,0.66,4,236.81,3,0,a,0,IT,high,0.889
1267,0.53,2,160.76,3,0,d,0,support,low,0.416
1382,0.87,6,265.67,4,0,d,0,marketing,low,0.1
10635,0.71,4,270.93,2,0,c,0,sales,high,0.205
4415,0.54,5,215.81,2,0,a,0,IT,low,0.644
13741,0.65,2,226.08,10,0,e,0,management,high,0.603
742,0.49,2,155.58,3,0,b,0,support,low,0.443
4525,0.49,6,273.21,6,0,a,0,sales,low,0.915
3691,0.93,5,160.08,4,1,c,0,accounting,medium,0.799
2112,0.81,4,201.91,2,0,c,0,support,low,0.589
9254,0.48,4,267.56,2,1,a,0,sales,low,0.634
5172,0.54,3,229.07,4,0,a,0,management,medium,0.771
10829,0.52,3,273.41,2,1,c,0,product_mng,medium,0.534
6232,0.79,4,259.32,4,0,c,0,support,low,0.838
9642,0.49,5,242.23,2,0,c,0,sales,low,0.521
9861,0.88,3,273.9,2,0,e,0,sales,medium,0.987
13151,0.84,3,269.62,3,1,c,1,sales,medium,0.954
13618,0.96,4,147.93,3,0,a,1,sales,medium,0.867
2154,0.94,5,255.34,5,0,c,0,sales,low,0.38
14304,0.54,2,129.62,3,0,d,0,sales,low,0.453
12014,0.56,2,138.73,3,0,d,0,sales,low,0.358
12223,0.91,5,252.62,5,0,d,0,IT,low,0.861
2174,0.81,5,193.38,5,0,c,0,technical,medium,0.881
7080,0.95,4,175.61,2,0,a,0,technical,low,0.972
7009,0.94,3,170.1,3,0,a,0,IT,high,0.684
13561,0.61,3,146.98,10,0,a,0,management,high,0.53
12777,0.93,6,294.35,4,0,b,0,sales,medium,0.112
13313,0.82,4,246.21,3,0,c,0,support,high,0.956
13443,0.86,4,203.09,10,0,c,0,support,low,0.648
2215,0.57,3,256,3,0,e,0,support,medium,0.886
5586,1,2,157.19,5,0,a,0,sales,medium,0.809
4902,0.77,6,215.62,4,0,c,0,sales,medium,0.211
3394,0.6,4,260.48,4,0,e,0,technical,low,0.988
9169,0.99,3,257.96,4,1,a,0,sales,low,0.138
4392,0.55,2,173.37,3,0,c,0,technical,medium,0.478
5584,0.97,2,235.97,4,0,e,0,sales,medium,0.232
4220,0.78,3,170.05,2,0,a,0,sales,low,0.872
11649,0.77,3,196.22,7,0,a,0,sales,medium,0.905
1742,0.89,6,259.08,5,0,d,0,IT,medium,0.099
3035,0.81,6,198.13,5,1,c,0,technical,medium,0.342
3770,0.68,4,199.9,3,1,a,0,hr,medium,0.664
8628,0.73,5,229.93,4,1,a,0,accounting,low,0.847
6284,0.67,4,149.43,3,1,a,0,sales,medium,0.626
10668,0.88,4,174.29,3,0,e,0,management,medium,0.65
7698,0.6,4,170.84,2,1,e,0,product_mng,low,0.961
6560,0.59,4,205.89,3,0,a,0,RandD,medium,0.573
12996,0.86,3,222.07,3,1,e,0,sales,medium,0.944
609,0.85,7,279.22,4,0,b,0,RandD,medium,0.095
14860,0.5,2,158.44,3,0,b,0,technical,medium,0.465
9064,0.82,3,255.63,3,1,a,0,technical,low,0.525
2038,0.8,3,218.47,2,1,a,0,support,low,0.5
1410,0.97,5,272.76,5,0,b,0,technical,low,0.909
14270,1,4,226.42,5,0,b,0,technical,low,0.85
4489,0.85,2,144.8,3,0,c,0,IT,low,0.493
2068,0.73,4,213.73,4,0,e,0,marketing,low,0.624
8140,0.85,4,199.52,2,1,a,0,support,low,0.89
13771,0.6,5,262.08,8,0,c,0,sales,medium,0.193
4595,0.83,4,217.97,2,0,e,0,sales,high,0.872
8398,0.84,4,151.6,4,1,e,0,sales,low,0.587
3930,0.52,3,163.51,3,0,c,0,technical,high,0.896
13600,0.42,3,183.78,3,1,e,0,product_mng,low,0.156
3133,0.69,3,139.88,2,1,c,0,support,low,0.353
9322,0.74,3,212.67,3,0,e,0,sales,low,0.705
3846,0.71,4,272.16,3,0,e,0,hr,medium,0.789
8680,0.96,5,202.07,6,0,a,0,support,low,0.158
13244,0.62,3,263.24,3,0,e,0,sales,low,0.746
7927,0.98,4,190.99,2,0,a,0,product_mng,medium,0.761
8889,0.75,3,235.98,4,0,a,0,technical,high,0.208
8476,0.49,4,140.29,2,0,e,0,accounting,low,0.899
1247,0.93,7,247.7,4,0,d,0,sales,medium,0.09
1718,0.54,2,134.41,3,0,d,0,technical,low,0.44
13680,0.8,5,171.83,4,0,e,0,sales,low,0.909
9252,0.56,5,207.72,3,0,a,0,sales,low,0.651
13504,0.49,5,170.06,3,0,c,0,sales,low,0.873
12376,0.72,4,296.53,2,0,b,0,IT,medium,0.566
2157,0.54,2,142.3,2,0,e,0,sales,low,0.671
3768,0.81,3,233.21,2,0,a,0,accounting,high,0.538
13959,0.6,4,209.53,8,1,a,0,IT,medium,0.985
13690,0.8,5,267.93,3,0,c,0,RandD,medium,0.515
2920,0.38,6,214.65,5,1,c,0,sales,low,0.988
6340,0.75,4,182.67,4,0,e,0,marketing,low,0.735
3923,0.65,3,155.28,2,0,c,0,hr,medium,0.978
1155,0.89,6,300.9,4,0,b,0,sales,medium,0.118
12748,0.51,2,127.52,3,0,b,0,IT,low,0.396
6266,0.81,4,201.41,2,0,a,0,marketing,low,0.728
10332,0.8,2,256.21,2,1,e,0,accounting,medium,0.767
9600,0.76,4,135.88,2,0,c,0,technical,low,0.792
14415,0.9,5,253.8,6,0,d,0,support,low,0.874
11423,0.54,4,258.7,2,0,e,0,management,high,0.533
1784,0.51,2,149.39,3,1,b,0,accounting,medium,0.439
14722,0.84,2,164.46,5,0,b,0,support,low,0.53
4716,0.8,4,170.73,3,0,e,0,management,low,0.805
10095,0.73,3,224.69,2,1,a,0,sales,low,0.772
2173,0.58,3,231.08,6,1,c,0,technical,medium,0.354
573,0.47,2,149.7,3,0,d,0,technical,medium,0.369
9482,0.88,4,259.97,2,0,a,0,sales,low,0.622
1293,0.98,2,241.48,2,0,d,0,RandD,low,0.714
7888,0.8,5,97.93,6,1,c,0,accounting,high,0.446
6368,0.95,3,131.05,6,0,e,0,hr,medium,0.639
2246,0.86,3,163.25,4,0,a,0,hr,medium,0.67
9928,0.9,3,208.69,3,0,c,0,technical,medium,0.534
13213,0.5,3,138.72,5,0,c,0,RandD,low,0.121
4194,0.9,3,148.98,3,0,c,0,RandD,medium,0.597
2483,0.77,3,185.5,3,1,a,0,technical,medium,0.94
11221,0.48,3,203.22,6,0,a,0,technical,low,0.959
9292,0.96,5,209.38,6,0,c,0,technical,medium,0.179
992,0.57,2,151.12,3,0,b,0,accounting,low,0.447
784,0.56,2,131.69,3,0,d,0,sales,low,0.443
3813,0.8,4,274.39,3,0,c,0,RandD,high,0.83
4486,0.79,3,161.13,3,0,e,0,technical,low,0.765
6506,0.99,3,207.33,2,0,c,0,sales,medium,0.941
2921,0.89,4,241.86,3,0,a,0,sales,medium,0.782
14903,0.48,2,158.74,3,0,b,0,technical,low,0.444
10985,0.66,5,264.49,3,0,e,0,IT,medium,0.591
8404,0.54,3,208.53,2,0,a,0,marketing,high,0.822
6928,0.95,5,211.02,6,1,e,0,technical,low,0.959
8932,0.88,5,185.09,3,1,a,0,accounting,medium,0.733
6935,0.55,3,222.9,3,0,c,0,IT,low,0.911
9565,0.5,4,223.55,3,0,c,0,sales,low,0.933
1465,0.47,2,148.55,3,0,b,0,sales,medium,0.447
1867,0.48,2,159.26,3,0,b,0,technical,low,0.434
14053,0.74,4,258.65,3,0,a,0,management,high,0.686
7791,0.39,6,216.71,6,0,a,0,marketing,medium,0.321
14631,0.97,6,270.08,4,0,d,0,technical,medium,0.091
292,0.48,2,148,3,0,d,0,IT,low,0.416
5939,0.74,4,261.63,2,0,c,0,IT,medium,0.861
3953,0.76,4,194.07,4,0,a,0,IT,low,0.767
12137,0.48,2,129.57,3,0,d,0,management,low,0.421
13280,0.56,5,261.05,4,1,a,0,IT,low,0.141
10178,0.61,3,204.84,3,0,c,0,sales,high,0.522
5544,0.85,5,257.92,3,0,c,0,support,medium,0.523
13808,0.94,5,150.14,3,0,c,0,product_mng,medium,0.989
1897,0.94,7,264.55,4,0,b,0,IT,medium,0.094
1857,0.89,6,255.01,4,0,d,0,sales,medium,0.11
3677,0.95,5,157.4,3,1,e,0,sales,low,0.826
6268,0.52,4,237.36,3,0,c,0,sales,low,0.958
1087,0.92,4,274.29,5,0,b,0,sales,low,0.728
1353,0.96,4,244.36,5,0,d,0,support,medium,0.787
9502,0.75,2,167.65,3,0,e,0,technical,low,0.733
6763,0.61,3,192.84,3,0,c,0,support,medium,0.807
9165,0.65,3,212.17,3,0,c,0,marketing,low,0.892
2229,0.78,3,110.87,3,1,a,0,sales,low,0.565
518,0.54,2,151.09,3,0,d,0,management,low,0.435
13599,0.81,3,254.1,4,0,e,0,product_mng,low,0.525
9261,0.57,6,111.95,6,0,c,0,sales,low,0.796
11809,0.52,4,109.66,3,0,a,0,product_mng,low,0.931
1452,0.86,5,251.82,5,0,b,0,sales,low,0.72
13767,0.79,5,249.23,3,0,e,0,sales,medium,0.547
2138,0.5,4,157.56,2,0,c,0,accounting,medium,0.673
8411,0.61,6,271.89,3,0,e,0,sales,low,0.993
3242,0.86,3,206.89,2,0,e,0,technical,low,0.957
12236,0.52,2,151.85,3,0,b,0,marketing,low,0.394
1832,0.92,4,251.67,5,0,d,0,marketing,medium,0.819
2161,0.56,4,177.3,3,1,a,0,sales,low,0.631
1126,0.87,4,236.5,6,0,d,0,management,low,0.877
906,0.77,7,287.64,4,0,b,0,product_mng,low,0.103
1948,0.56,2,148.35,3,0,d,0,technical,medium,0.395
13340,0.9,4,211.42,8,0,a,0,accounting,medium,0.804
2294,0.74,4,152.59,2,0,c,0,marketing,medium,0.752
9184,0.97,4,202.94,2,0,a,0,sales,low,0.946
14036,0.57,5,137.03,2,0,c,1,marketing,medium,0.289
3080,0.51,4,242.21,3,0,c,0,sales,medium,0.769
6561,0.73,4,263.2,2,0,e,0,RandD,medium,0.83
7486,0.91,3,137.89,3,0,a,0,marketing,medium,0.81
2408,0.88,4,214.17,3,1,e,0,technical,medium,0.216
9533,0.84,4,211.93,2,0,c,0,product_mng,low,0.286
1200,0.99,5,262.38,5,0,d,0,technical,medium,0.831
12699,0.45,2,155.96,3,0,b,0,sales,medium,0.37
10645,0.53,5,192.78,3,1,a,0,technical,low,0.782
9630,0.65,5,143.61,2,1,c,0,sales,low,0.957
1579,0.86,2,181.91,2,0,d,0,support,low,0.656
6352,0.97,5,239.34,2,0,c,0,sales,low,0.956
7925,0.53,4,194.46,4,0,a,0,IT,medium,0.57
2637,0.49,3,215.21,3,0,e,0,technical,medium,0.5
10403,0.78,4,193.68,3,0,e,0,sales,medium,0.668
14253,0.46,2,129.59,3,0,d,0,technical,low,0.398
10669,0.7,4,174.34,3,0,c,0,IT,medium,0.719
9014,0.77,5,218.82,4,0,e,0,marketing,low,0.919
572,0.97,5,243.62,6,0,b,0,technical,medium,0.747
4376,0.64,4,228.17,3,0,a,0,sales,low,0.479
7968,0.61,5,177.93,5,0,a,0,hr,low,0.453
14376,0.85,7,297.18,4,0,b,0,sales,low,0.115
9037,0.73,2,191.92,3,0,a,0,hr,medium,0.306
9116,0.58,5,213.08,4,0,c,0,hr,medium,0.885
8827,0.63,4,264.72,3,0,a,0,support,medium,0.769
10649,0.64,4,164.31,3,0,e,0,technical,low,0.626
1820,0.52,2,136.87,3,0,d,0,IT,medium,0.428
11750,0.45,3,100.03,8,1,a,0,product_mng,medium,0.389
9245,0.82,4,198.82,4,0,a,0,sales,low,0.523
869,0.57,2,154.47,3,1,d,0,hr,low,0.394
12818,0.6,3,117.63,3,1,c,0,RandD,medium,0.744
12278,0.77,6,254.94,4,0,b,0,support,low,0.092
5487,0.72,3,220.72,2,1,a,0,product_mng,low,0.991
7279,0.42,6,147.47,4,0,a,0,sales,low,0.464
8333,1,3,168.36,3,0,c,0,sales,low,0.701
14138,0.76,4,197.18,5,0,e,0,sales,low,0.589
3210,0.89,3,167.62,5,0,c,0,technical,low,0.709
736,0.91,4,229.71,5,0,b,0,support,low,0.812
5922,0.68,3,272.33,3,0,a,0,technical,low,0.641
2267,0.48,5,246.85,3,0,a,0,support,low,0.324
8532,0.88,3,197.9,4,1,e,0,technical,medium,0.853
6072,0.56,3,146.42,3,0,a,0,technical,low,0.679
6544,0.36,3,114.69,3,0,a,0,technical,high,0.798
14919,0.53,2,157.16,3,0,d,0,support,low,0.366
13891,0.69,3,201.13,3,0,e,0,sales,low,0.588
14244,0.54,2,140.53,3,0,b,0,hr,low,0.444
13,0.54,2,149.23,3,0,b,0,sales,low,0.405
13042,0.72,2,153.49,3,0,a,0,IT,medium,0.87
7055,0.83,3,167.6,4,1,c,0,hr,low,0.49
8,1,5,226.42,5,0,d,0,sales,low,0.887
7106,0.59,4,161.04,3,0,c,0,marketing,medium,0.57
2092,0.58,3,211.15,5,0,c,0,hr,medium,0.182
9250,0.95,4,266.46,2,0,c,0,sales,low,0.97
4290,0.78,4,243.22,3,0,c,0,sales,low,0.956
3787,0.9,3,185.21,3,1,a,0,support,low,0.851
12169,0.57,2,159.71,3,0,b,0,sales,low,0.453
283,0.93,6,291.49,4,1,d,0,support,low,0.1
3592,0.6,5,209.09,2,0,e,0,marketing,low,0.742
11549,0.93,6,188.81,3,1,a,0,sales,medium,0.72
6348,0.64,4,229.54,4,0,a,0,sales,low,0.495
10166,0.83,3,157.3,2,0,c,0,sales,medium,0.547
12824,0.81,4,176.77,3,0,e,0,management,medium,0.907
483,0.54,2,143.53,3,1,d,0,sales,low,0.417
11151,0.95,4,256.89,3,0,c,0,support,low,0.536
4303,0.53,4,166.88,3,0,a,0,accounting,low,0.494
9961,0.96,4,220.35,2,0,c,0,technical,low,0.802
3952,0.81,3,215.77,2,0,e,0,IT,low,0.687
296,0.55,2,156.58,3,0,d,0,product_mng,medium,0.385
13854,0.68,5,167.53,7,0,a,0,marketing,medium,0.193
9302,0.8,3,204.73,3,0,c,0,product_mng,medium,0.756
13158,0.73,3,197.79,3,0,a,0,hr,medium,0.941
1763,0.99,5,234.87,5,0,b,0,marketing,low,0.718
1593,0.88,6,308.68,4,0,b,0,product_mng,high,0.103
1657,0.86,6,246.24,4,0,b,0,support,low,0.111
10764,0.52,4,217.38,6,1,c,0,support,low,0.933
5649,0.39,6,111.14,4,1,c,0,marketing,low,0.232
13944,0.74,5,159.15,3,1,a,0,sales,high,0.742
14687,0.87,5,273.63,4,0,d,0,sales,low,0.112
7851,0.53,3,147.23,3,0,a,0,product_mng,high,0.487
14526,0.87,4,246.29,6,0,d,0,sales,low,0.721
9364,0.81,3,148.03,3,0,a,0,support,low,0.816
14555,0.51,2,155.24,3,0,d,0,technical,medium,0.369
9310,0.52,3,161.77,3,0,e,0,marketing,medium,0.82
828,1,2,161.88,5,0,d,0,product_mng,low,0.586
9369,0.52,4,142.98,3,1,c,0,technical,low,0.769
13336,0.82,4,203.01,8,1,c,0,sales,medium,0.543
13546,0.5,6,164.66,3,0,a,0,management,medium,0.822
11317,0.83,3,177.44,4,0,a,0,technical,low,0.955
8124,0.9,4,224.78,2,0,e,0,hr,low,0.726
5456,0.68,3,269.74,3,1,a,0,technical,low,0.566
9656,0.44,5,190.42,5,0,e,0,technical,medium,0.934
8143,0.51,5,154.47,3,0,e,0,support,medium,0.96
8547,0.57,5,248.76,3,0,e,0,RandD,low,0.697
13450,0.85,3,215.09,2,0,e,0,support,high,0.827
7070,0.53,3,269.64,3,0,c,0,support,medium,0.873
31,0.58,2,132.95,3,0,d,0,hr,low,0.447
14507,0.55,2,156.77,3,0,d,0,product_mng,medium,0.391
1419,0.86,5,246.53,5,0,b,0,technical,low,0.757
9009,0.84,2,194.32,4,0,a,0,support,medium,0.86
1545,0.78,6,313.11,4,0,d,0,sales,medium,0.092
1081,0.91,4,269.33,5,0,d,0,sales,medium,0.897
6250,0.93,5,138.23,3,0,c,0,product_mng,medium,0.491
7131,0.65,3,156.24,2,0,e,0,hr,low,0.785
14717,0.98,4,259.9,5,0,b,0,support,medium,0.834
14777,0.79,7,311.24,4,0,b,0,hr,low,0.115
11154,0.87,3,277.66,4,1,e,0,support,medium,0.772
11862,1,4,259.99,4,0,a,0,sales,medium,0.922
14300,0.79,6,290.84,4,0,b,0,sales,low,0.115
14578,0.56,2,132.52,3,0,d,0,IT,low,0.402
